filename,source_dir,label,label_index,split,md5,dhash
8192a596-e2e9-4451-a33d-a92a26a739ee___RS_LB 2624.JPG,Potato___Late_blight,Late Blight,2,test,da7974080068b6ae71fc97844092a3d2,0103060e5e4f4706
81e4675f-5f16-4c8a-be12-acb79f46575e___RS_LB 3111.JPG,Potato___Late_blight,Late Blight,2,train,3799a2477b70fde2e615bb0fa22ceeb6,9937666b63238f4d
82967117-2bcc-4949-b060-738e7b66b755___RS_LB 4744.JPG,Potato___Late_blight,Late Blight,2,train,2f3afc54798cb9ba030d071c5bc82b27,0f11254d59677c78
82e0f1d2-e996-427b-9216-6b46aedbc07f___RS_LB 4880.JPG,Potato___Late_blight,Late Blight,2,train,4c9415801c82af9586b3b09ac8d99272,1c6773b070198332
82eb4f72-487c-4f4e-ace6-cc44a24978ec___RS_LB 2600.JPG,Potato___Late_blight,Late Blight,2,test,4824e518cff22089ea9fa38be6951c9b,3f4f475b494d9fcf
83f821e6-0924-4bbe-8977-0e11c220aed0___RS_LB 5011.JPG,Potato___Late_blight,Late Blight,2,train,1491cde9388e445949fd4433dcb4bdbe,46832135532e1d58
84182903-22be-4563-8276-d72413958ada___RS_LB 4027.JPG,Potato___Late_blight,Late Blight,2,test,5f2c721cb6184eeb578b7fb58dbace62,460b31342c391bc6
841a4e5a-7aa6-4b32-a2b2-436874a48fdb___RS_LB 4469.JPG,Potato___Late_blight,Late Blight,2,train,8708e4b80ff99dd78b1af69ca1b9f432,3c1d67737b3f8f67
84559c6d-0589-4d8d-8fc3-a818b067f85c___RS_LB 4608.JPG,Potato___Late_blight,Late Blight,2,train,637494f9f7a7fcd5291c4eb59e3daeba,830d0e6727463e19
84e85005-c647-4381-8762-c487074c9571___RS_LB 5186.JPG,Potato___Late_blight,Late Blight,2,val,10e247d10ed904b2c57f48bdb4d756cb,e38f1d3763677e78
84f666da-9e17-4e90-9813-0ed64da175d9___RS_LB 2536.JPG,Potato___Late_blight,Late Blight,2,train,6add958c0f506126b879ef2e400de043,280c464b65318341
8542cb42-d817-4850-b42f-1fa7083e37d9___RS_LB 4780.JPG,Potato___Late_blight,Late Blight,2,train,50396cdfc2193e97fde58e7deaf85436,c643c9a5a31b06ad
856b9ab9-c5af-43f1-a320-097b7380d314___RS_LB 2789.JPG,Potato___Late_blight,Late Blight,2,test,b2b503bc5b257dd4c0dbeb90229b7316,d3b72d5d37677dff
85bbcdd2-a9fe-46d1-8e0e-f4e2c5e885fe___RS_LB 3218.JPG,Potato___Late_blight,Late Blight,2,val,e3fef30e5ee519cdf18e43cb9161c88b,0b830b49542d0f1e
85d29f87-cb27-4ffa-9ad8-9c47f9a53b33___RS_LB 4437.JPG,Potato___Late_blight,Late Blight,2,test,101c73dcb47814e76a08f99b06a64336,1008262325900901
85d60a7c-4a4c-4fcf-8743-21b4c03ff12c___RS_LB 3868.JPG,Potato___Late_blight,Late Blight,2,train,c1c36458270b7346dfff30b3a933adfd,8e3f7b7d5fce7c70
86323439-ca8d-4819-ae81-800e50f85770___RS_LB 2826.JPG,Potato___Late_blight,Late Blight,2,train,786deb12cde6ac5fa0c87f5c367a62f5,5e47e1e1b98d0d0f
8692ff0d-260b-4fb9-9598-efa91456c2bd___RS_LB 5438.JPG,Potato___Late_blight,Late Blight,2,train,5fd441c2fd293d7ba202771f5c46875e,020101010b464668
86944800-4984-44f9-9c72-53fcb7324a3b___RS_LB 4015.JPG,Potato___Late_blight,Late Blight,2,val,cc5965aec008b278c5db21dfa786761f,0e1727253f9e5c48
87681326-2843-4e63-9042-602b08a98a66___RS_LB 4145.JPG,Potato___Late_blight,Late Blight,2,test,43603266031406cbc485deded80926b9,b6cf9b33270e1d76
8797bc6a-f738-4caf-9569-797fdf28cd24___RS_LB 2903.JPG,Potato___Late_blight,Late Blight,2,train,d8f2efa30ff753f02eb3bedc2cfc3858,010031797b664c18
87c99be5-a930-410f-8529-e79e030cba0c___RS_LB 5294.JPG,Potato___Late_blight,Late Blight,2,train,8f58e0db7db20277fa4059aa5ea43254,030d3c4c4961271c
8829e413-5a7a-4680-b873-e71dfa9dbfe4___RS_LB 3974.JPG,Potato___Late_blight,Late Blight,2,train,ddbba53d6992be9effa0559ccd10e7fd,c31b2d6d0c191b04
889b0741-2110-47a9-a2d2-90194e5d7676___RS_LB 4787.JPG,Potato___Late_blight,Late Blight,2,train,d83571abe2ec4e318eec3924cf013fb5,5e567d77212383e1
889d5479-9d54-49b1-9aba-3af34e377592___RS_LB 2635.JPG,Potato___Late_blight,Late Blight,2,test,742c93cc920dd0cba35baf3d1967d5ec,871979d8b1e3060c
890ffd2b-7365-4a91-b0e1-f414da0a17a4___RS_LB 3216.JPG,Potato___Late_blight,Late Blight,2,train,dc1bf4d10484682bc1c66f110cc1d062,5fdf9fdf4f379bcf
891ddb02-a289-4d8e-8380-7568686b7a08___RS_LB 3193.JPG,Potato___Late_blight,Late Blight,2,train,0ec65711222d183317f918314733cfcb,0e5fd5d9c9dfdef7
89ad1a3c-db3c-4d75-9c92-64cea1433f89___RS_LB 2820.JPG,Potato___Late_blight,Late Blight,2,train,e9c0dc84897c182a94b401ba30489ae6,9c3673b1313b2fcd
89c3b470-f3e6-4a8c-90a0-edfc0ef73085___RS_LB 4543.JPG,Potato___Late_blight,Late Blight,2,train,aa0dacdf86ae00e8be595483bdf87497,f3630d893b373d3b
8a2f2feb-3738-4675-9cb6-b1911a056dd1___RS_LB 2601.JPG,Potato___Late_blight,Late Blight,2,train,fd475a0d5bc16d2cb1c685cae8127968,061b0f2323239ed8
8a70b737-9270-49ca-9fd2-e6468592c393___RS_LB 2978.JPG,Potato___Late_blight,Late Blight,2,train,918c6162f62ac27c38e05c90026d24d3,8e19312327430e7c
8aab9abd-f5e3-4653-80d9-317bef625ae2___RS_LB 5221.JPG,Potato___Late_blight,Late Blight,2,train,3fd67b4a4bc43f7bd71ab9cbe5001fe5,9c2e36333b2f07c3
8acd2e1a-f965-4abb-bd16-8c0a4e918d2c___RS_LB 4644.JPG,Potato___Late_blight,Late Blight,2,train,e1cbaebbebe3a428644237802d6d3c3f,fdc69b391f6e3e9c
8b0ef54c-6d28-47bb-a657-287afbb8a620___RS_LB 3298.JPG,Potato___Late_blight,Late Blight,2,train,b7b2f0364c154e5c90bb88e413566147,6c4e46339bcde3d1
8bf37a1e-4535-4919-953e-69376f5be48a___RS_LB 2611.JPG,Potato___Late_blight,Late Blight,2,train,7dd419eea9a01f5ec2b774c011668098,ce33236777379f0e
8c1960cd-20e2-4a9c-a1ee-9800289b884f___RS_LB 3941.JPG,Potato___Late_blight,Late Blight,2,train,244a6f7a6202aeb4da3a4dad0ce1b917,bd1f47633199cda3
8c3c1c3f-5cf0-4daa-9267-243cf1b47927___RS_LB 5005.JPG,Potato___Late_blight,Late Blight,2,train,b71e0efac78f8a2513c5cc31a93b5a4a,8c2727676b268c58
8c894440-a022-41a8-9545-51ff4286d29f___RS_LB 5126.JPG,Potato___Late_blight,Late Blight,2,train,cea7c12f0456c956db2f23a9886f520f,1c476171108d2511
8cd26c99-237b-4910-98ae-3e930c760f56___RS_LB 4061.JPG,Potato___Late_blight,Late Blight,2,train,6dcb1607a9cda13408be63efd805b20e,e3893563734e7d73
8e1d2020-3d04-46b1-bd71-82922e1aeaa6___RS_LB 5017.JPG,Potato___Late_blight,Late Blight,2,train,11352801e855ae8a04b5c9e64574c123,19391b0306183020
8e78b212-d2b4-4551-a1c1-70268ec75b0d___RS_LB 2958.JPG,Potato___Late_blight,Late Blight,2,train,a4118bb1c2774af9db8a30b46b42b2ef,6844467b5b390185
8e864e28-d161-4888-bf90-fd9467bfe9c2___RS_LB 4574.JPG,Potato___Late_blight,Late Blight,2,train,950fc8cd734e6a1e012a4c29c529f1d8,808381871b275c71
8eb5691c-0098-45f6-a782-e297ed340bc0___RS_LB 4153.JPG,Potato___Late_blight,Late Blight,2,train,a81a4898dda02bbe5ba55854f08c9a4c,140e1b11182d170e
8ecb7cf3-9be5-4c3e-9714-2d5987987ad0___RS_LB 5205.JPG,Potato___Late_blight,Late Blight,2,test,af65e8ab092558a581ab506c34570328,5c26323391456583
8ee9f477-92a7-43a0-9377-0535b218a21d___RS_LB 5266.JPG,Potato___Late_blight,Late Blight,2,train,aab44b5a9e1c33d375c73c1d07d8b49d,6e8f276667339ed8
8f12dae8-d44b-4d16-8815-4da5f9a9ff55___RS_LB 4283.JPG,Potato___Late_blight,Late Blight,2,train,91ef7283e851a92dd5069a9d3cc8e14c,27091973430f3d33
8f634ae3-010a-4a08-aae9-2aa43bc73a0a___RS_LB 4069.JPG,Potato___Late_blight,Late Blight,2,train,dee19e1c65f9a4a97a85823c5417efc3,8f33793121138e24
8f80caee-38ed-4b49-9596-6f66c3cb9c1b___RS_LB 2535.JPG,Potato___Late_blight,Late Blight,2,train,df8b5793f725c0a9927c94ffcf0f8d0d,4793396163373cb0
8f8e338a-b6ac-4ca7-b3f3-596dc15eb140___RS_LB 3970.JPG,Potato___Late_blight,Late Blight,2,test,570dc914a8f661833daa91dee3e1a9fd,5f531b0985c59191
8f93f47b-2ee7-482b-9e18-20af5eb98d79___RS_LB 4889.JPG,Potato___Late_blight,Late Blight,2,train,4a0664fbf125aeeddd69fd6f01c85538,7e5e4a733985e5d1
9001b18c-b659-4c56-9dfb-0d0bf64a7b4a___RS_LB 4987.JPG,Potato___Late_blight,Late Blight,2,train,f87924c8ce174b144274fbc8fd431f2e,223e476124864405
9009c86e-1205-4694-b0bb-ef7cf78dd104___RS_LB 3995.JPG,Potato___Late_blight,Late Blight,2,test,ff8d9e2ec57472a62dcd3983b73b2104,993565311b670e99
90302aa5-644e-4857-b60f-92f6aed488fa___RS_LB 3246.JPG,Potato___Late_blight,Late Blight,2,train,46d0adbbb1d2e7ca1d6c749993baee65,0607813831333e30
9032d569-294e-4b8b-a70f-ecff949e43e2___RS_LB 3998.JPG,Potato___Late_blight,Late Blight,2,train,b44a41591bbbc9e93c683fec66be9035,0613232303062c38
90596f7b-1efa-4595-8d57-bcbd4c48253f___RS_LB 4753.JPG,Potato___Late_blight,Late Blight,2,val,5309e69f937587a6e440a5fab4157768,140b616110860601
908546cd-34b8-4502-ab09-0c5bb7c1d87b___RS_LB 4912.JPG,Potato___Late_blight,Late Blight,2,val,4dcdbe1aa30751f66eabafc28fa482aa,3c3e53690c984501
90c2a92c-9e38-49a3-aefe-e1805fe64537___RS_LB 3016.JPG,Potato___Late_blight,Late Blight,2,test,a2b05c3f76553214f02f107beb7d8e79,3f3ed7e7f93b1fcd
910139a3-cd42-4adc-a24b-3602fd4de7d3___RS_LB 4415.JPG,Potato___Late_blight,Late Blight,2,val,f79e1b3afe606ab0b663d170c27fbbc2,b4324b4544250702
9157168d-8377-4a75-8dc2-d7c951efeb55___RS_LB 4978.JPG,Potato___Late_blight,Late Blight,2,train,90e75e95f2c825c5d3be9650d75a2024,0799216d4b524c69
919150bd-372b-44e0-a70e-a13e60dccbce___RS_LB 3263.JPG,Potato___Late_blight,Late Blight,2,test,13d1313d8b3c30e0b6d67640b5cf044a,479b3366451d1b2c
9254f86d-5d83-4217-a7f5-84d08e1b93ee___RS_LB 4037.JPG,Potato___Late_blight,Late Blight,2,train,0b36af1557888639163b60148f72dad2,973353fbe7ee1d33
929dd251-5fbb-406f-9313-a71e5f96b31c___RS_LB 4781.JPG,Potato___Late_blight,Late Blight,2,test,63af65a66a4d3e1d438985de83f122a6,1f6ef7434181c1fc
93905331-a3b3-43dd-8596-d8f7e6b3e88f___RS_LB 3306.JPG,Potato___Late_blight,Late Blight,2,train,6477246a88bb1ecc444fff87c65d4b4c,f3c79d2d5f1f3f3e
93935af4-3aae-4dd6-90d9-fb28e439faf0___RS_LB 3299.JPG,Potato___Late_blight,Late Blight,2,train,ee05e5db68d284f548949bb1bd51d80f,cd0e377773662d3b
939a9a98-cbc9-4b83-bb47-395f26d7fddd___RS_LB 4293.JPG,Potato___Late_blight,Late Blight,2,val,078d4d2eff1ea57642917a2d0d79542b,4f1933674f0f1eb2
93d91b96-e024-477c-9b76-796e3f1614d4___RS_LB 3297.JPG,Potato___Late_blight,Late Blight,2,train,952e0b4df1ff6198af27e9e47144ef73,4c36130984460008
9475f5bf-607b-4091-8a6d-8f09921478a7___RS_LB 5191.JPG,Potato___Late_blight,Late Blight,2,train,5e4bc4c4f936f8f55fff01604ec9a474,4e0f2b20308bc3e6
94c50d24-cfd7-486c-a4ac-a10f552d0f8b___RS_LB 4329.JPG,Potato___Late_blight,Late Blight,2,train,d5ebbaa99986c7a982c593d94112cdec,3f676d3a3c34998f
94ebce3c-2945-44a4-aa81-1abe8e4beea2___RS_LB 3953.JPG,Potato___Late_blight,Late Blight,2,train,ba72fcaa2ecf1841e2be287449e1afae,da2e272321309943
954d36cb-4a20-4889-83dd-4cba7e7180f8___RS_LB 4536.JPG,Potato___Late_blight,Late Blight,2,train,5384cd953ade6d2a18f0d066e1aefa0f,cdcf9f9f1f9fcd6f
9570095c-02e9-497b-bec1-4e526f3462e5___RS_LB 2815.JPG,Potato___Late_blight,Late Blight,2,test,c56c626666e460b72df403c397fea95c,0663696531994923
95816fab-df6d-4730-8f52-4b64aac47e3d___RS_LB 3056.JPG,Potato___Late_blight,Late Blight,2,train,7fc4073d026ab9d36f3ce7999cedbbc5,9c333b5d35338fc7
958a4438-2ced-4d8c-af73-871376cf6ed5___RS_LB 4483.JPG,Potato___Late_blight,Late Blight,2,train,2db11dee784ad443376be353f7b18faa,639b392f3d7972a2
9631fd8f-244c-4047-98e4-aecc907624c1___RS_LB 4573.JPG,Potato___Late_blight,Late Blight,2,train,7eebeda09b19c9d2d8037153705c0288,5f376b4d5b168c5b
967a677a-712c-447f-ba27-f59818944af0___RS_LB 4353.JPG,Potato___Late_blight,Late Blight,2,train,608094065adcfca3ffb85495759b6734,1207064f142d1d0c
96879d98-11ca-40c7-9708-9ca8f235f407___RS_LB 2739.JPG,Potato___Late_blight,Late Blight,2,val,937f535283e4dd5bcebd197e9c1a4764,8d0bf7d3cb661f8f
969aa93b-46d1-478c-a398-dcb4ed7d27bd___RS_LB 2870.JPG,Potato___Late_blight,Late Blight,2,train,f082868f0a427ca30bd2725978d22595,0c56436939090c04
96a70433-9204-4a41-acad-d39932559068___RS_LB 3200.JPG,Potato___Late_blight,Late Blight,2,train,51c5284e51a20f8bf4e349432fbe3604,f7870d7be346463d
971ec52d-67e9-4438-80f6-a6aa32fdc946___RS_LB 3048.JPG,Potato___Late_blight,Late Blight,2,train,20f5f6724eaf47b149704468232e2cea,60380c43391c0420
974344ba-438f-4190-b71c-875924190fdc___RS_LB 3866.JPG,Potato___Late_blight,Late Blight,2,val,4b4ff6fa1b979d9fd21d110f59cd8dbf,9a650d31211b1f3f
977cefff-6bb2-41d4-9496-d30e03c71112___RS_LB 3287.JPG,Potato___Late_blight,Late Blight,2,train,42bd30dd2cd466d54e653fd0725ab853,1b3f73672f378e98
97a903b7-9b9b-4014-9052-a284f21bfd53___RS_LB 2511.JPG,Potato___Late_blight,Late Blight,2,train,b9ff41a0d8fd4d681023aae253020196,296361c5cf8e9dfe
97babc05-67f1-49d4-9821-6fb8294da5e8___RS_LB 4541.JPG,Potato___Late_blight,Late Blight,2,train,6faff2d538695a57b0ada0b2fc728408,9d1f32333b994bb7
98a806fd-2839-4069-b40b-08522c34ccdc___RS_LB 3032.JPG,Potato___Late_blight,Late Blight,2,train,feb486cbfdb569a91d01a63b32556cee,9c236345652f1e8c
98f31440-de70-4c5f-be88-cdf2cb160d76___RS_LB 4947.JPG,Potato___Late_blight,Late Blight,2,test,ae7e27d62f68215f0b9eb446ed8cda4d,cc8723614b4f2e9b
990428a4-bfa8-450d-a755-fade1df0a214___RS_LB 4082.JPG,Potato___Late_blight,Late Blight,2,train,076ca7f262db3ecf8d71f79571c0da3e,02470b1961435e7c
99064106-3789-4de4-b109-ebc83a20d94b___RS_LB 2757.JPG,Potato___Late_blight,Late Blight,2,train,e8a7b2c6fe5c496b473ed577603dbe01,2c2e436121930101
9933b288-b5fe-4cbf-a9fa-58ef769b6f7c___RS_LB 2540.JPG,Potato___Late_blight,Late Blight,2,train,b1caf768c26daecffad88634ba036c69,0d3f736763278edb
9934bde8-1c89-4ba6-95e6-015a69540873___RS_LB 4146.JPG,Potato___Late_blight,Late Blight,2,train,158df3e880ac8c66185313fc4c177752,03051d3323361c20
9996efa6-219d-4f07-aa12-dc8ca40609b9___RS_LB 2840.JPG,Potato___Late_blight,Late Blight,2,train,53c0cc6224a23e805429511dfe4e847d,ffbfcfcf5fb79fe7
9a179173-fbfb-4e92-9959-58b826625c9b___RS_LB 4761.JPG,Potato___Late_blight,Late Blight,2,test,00b4abbe3a2ad50c766c0327b45ef6f6,6c667b3735271b87
9a726ce3-7b21-48de-b522-25d19f3c10e3___RS_LB 4765.JPG,Potato___Late_blight,Late Blight,2,train,c9ea93ec62b1caabbd15d9aa76786d4d,03099a1030096c78
9a7d732b-12e2-400f-9206-068df63de1ba___RS_LB 2926.JPG,Potato___Late_blight,Late Blight,2,train,1e996eb4ebd19ac1fd1512c990dead5e,0c064663210c0600
9bdce182-987e-4996-8cc8-34694b4e24e9___RS_LB 2837.JPG,Potato___Late_blight,Late Blight,2,val,b46d0382e59e66bbfc5da9423954d7cc,5c4e434311010100
9c0e8576-642f-47a6-a053-c52e9025b7f6___RS_LB 4134.JPG,Potato___Late_blight,Late Blight,2,train,5831aaae3615a9ec8ad71a0630aff625,03051d1b372e3930
9c230647-02da-4948-9c52-dfc87bb1d34a___RS_LB 4593.JPG,Potato___Late_blight,Late Blight,2,train,5feda480861ac6f4508afa21fd6548a0,f92e174b772b0b87
9c3ad8d7-58cb-4e7d-85c0-22f5cf105906___RS_LB 4680.JPG,Potato___Late_blight,Late Blight,2,train,33a3f90b7ca016b654a36261e4449312,cf9b33134b773c98
9c6155e6-eb4b-4ef9-bcd5-812803cb16d9___RS_LB 3268.JPG,Potato___Late_blight,Late Blight,2,train,b319624df525c767dc6da9e06235c368,9e3353392d3187c6
9caba61f-ea63-4ea5-9d85-1f22b6a1a006___RS_LB 4451.JPG,Potato___Late_blight,Late Blight,2,test,772099f87d9d8bf09b896b42fd0b4371,5c4c666369270709
9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB 3058.JPG,Potato___Late_blight,Late Blight,2,train,2cebee1e707af289f2fb928906d2e0bf,f7dfcfd7cf4f07c7
9cd7c33b-e29a-4300-ba19-183fb6c82aca___RS_LB 4124.JPG,Potato___Late_blight,Late Blight,2,train,43e1aab9ad2b5a80cad191707d0e1648,3b2d2f37231b0123
9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.JPG,Potato___Late_blight,Late Blight,2,train,8a2e298d96ccd3fa95e0a8d623d0ecca,2c62492530984623
9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB 4028.JPG,Potato___Late_blight,Late Blight,2,test,f1f5e4cad3866c6d1939415cab6b380b,cb953949111b061c
9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG,Potato___Late_blight,Late Blight,2,val,15f6518926fc2a4ee569ab98ac88324f,4319342543431e1c
9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG,Potato___Late_blight,Late Blight,2,train,94ae1eba648779196d975cf7b23e79aa,162305272d2387cc
9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG,Potato___Late_blight,Late Blight,2,train,370604f5bc47cf672ff5a08b613a59d4,88076068612c8d03
9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB 4886.JPG,Potato___Late_blight,Late Blight,2,test,7c79ca57acf6e2637a56098e3d4cc6c6,e3e5cd999b130e7f
9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB 3153.JPG,Potato___Late_blight,Late Blight,2,train,6ac6c06d2d792f8410e33625abf30288,c79d91b53b336e78
9f9623f9-e632-4342-b698-95a0521953f9___RS_LB 3068.JPG,Potato___Late_blight,Late Blight,2,train,1e84ab81c54100b682e97b263ff6c259,8603295513210346
9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG,Potato___Late_blight,Late Blight,2,test,3a39e19fd59d4a840c0efb33968ae06d,0c467b6d27138dc7
9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB 4045.JPG,Potato___Late_blight,Late Blight,2,train,e1edab3d99edf169718ccaeab436f90a,1c3f332939118b46
a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG,Potato___Late_blight,Late Blight,2,train,89e8c1d3de189c510c71385ea633ca1a,c38b39391963662c
a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB 5139.JPG,Potato___Late_blight,Late Blight,2,train,87755fa8b393e7da89cba6a5eff21a38,258131311107064c
a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB 5154.JPG,Potato___Late_blight,Late Blight,2,train,075bc5996ca86a8c357af04d875cc962,091c5b19340c0c00
a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG,Potato___Late_blight,Late Blight,2,train,a3676b8636940d391a646e81546adea2,4e1f316563470e38
a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG,Potato___Late_blight,Late Blight,2,train,8910ad1a85f62b3292d21ac907151d16,274164243a9a4201
a221647c-0dda-468b-93f9-81f50b14ff81___RS_LB 3942.JPG,Potato___Late_blight,Late Blight,2,train,63dce28aae8e4c5c0c051d5ea728f18a,96276bc1c3472e9d
a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG,Potato___Late_blight,Late Blight,2,train,49da212c5d7ea753736aead375a1fe2e,019c356d4b4e3c60
a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG,Potato___Late_blight,Late Blight,2,train,9c3fcceb6314d4e4ee04828e11fe82c5,033333312113964c
a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG,Potato___Late_blight,Late Blight,2,train,ef9ddd479a15cfcdc70a572f741bd4de,03111b4385874c18
a3389c1f-d888-430d-bcf7-a546247ad6d2___RS_LB 3092.JPG,Potato___Late_blight,Late Blight,2,train,726133350c4b20442782a8739ae04fda,1dc7f3f975339be7
a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG,Potato___Late_blight,Late Blight,2,train,397b31fceff3deb447f74d8d63e07720,039b3363465c7060
a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG,Potato___Late_blight,Late Blight,2,train,4a5a43645c0204eac44741df1fbe9d5a,2104242943466c64
a34d3777-22c7-4723-8b85-f766e042c121___RS_LB 4375.JPG,Potato___Late_blight,Late Blight,2,train,de708f14b9471df7ec1fd937bc9a5af1,3f7f27b5b71b8df7
a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB 2889.JPG,Potato___Late_blight,Late Blight,2,train,038f57f910306c03ab7198a557750c61,031b3c3a52133324
a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG,Potato___Late_blight,Late Blight,2,val,91749a7f7c9b80cb944a0aff66c7b900,01060e8e1d3d3a31
a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB 4768.JPG,Potato___Late_blight,Late Blight,2,val,4fac8903c6d9b1d88ff3d2b2af49a30d,971d66cf67c7ce5d
a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB 2775.JPG,Potato___Late_blight,Late Blight,2,train,44c7b6cc1875546804660d75b3642ec2,d71bb99193e76f7b
a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG,Potato___Late_blight,Late Blight,2,train,19e9dfebaccb36a1c0a97dcd57f850b2,053c3c6ce96b3e9c
a5a6ebeb-2535-441d-acf5-33bce305fa14___RS_LB 3304.JPG,Potato___Late_blight,Late Blight,2,test,42af1eda7d5a79e71d5e8dd53cf0180a,681e0f4747230303
a5aabda7-209a-4e1e-966c-de2a1ccc7869___RS_LB 5046.JPG,Potato___Late_blight,Late Blight,2,train,95d4b4fa4972ecfc458bc9f27eeb38c0,0f09490f5f3e8c58
a6623827-bcdc-40ed-81e6-5cde1a1da997___RS_LB 3179.JPG,Potato___Late_blight,Late Blight,2,train,83c30a9be66c32c1f2265d6ab87bd198,182e43393389c7b1
a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120.JPG,Potato___Late_blight,Late Blight,2,train,98229fd60de3b44c8c8ba55bb48b420f,9c2751d94d0fc7f2
a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG,Potato___Late_blight,Late Blight,2,train,3f73c6558e1fe3a381b41ac9a674e561,03030b37363d3361
a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB 3265.JPG,Potato___Late_blight,Late Blight,2,train,ae59e32047c04e7093e53fc5a87faefb,8f2f595999b71e1d
a7097c51-bb53-4149-8140-4b9c3d94dbd4___RS_LB 4108.JPG,Potato___Late_blight,Late Blight,2,train,c9175033e1d8d1946564b7f894ccf5b0,27666357339bcee6
a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB 3840.JPG,Potato___Late_blight,Late Blight,2,train,530506911e01b4107bd96a327320bffe,0f337175630b8f29
a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG,Potato___Late_blight,Late Blight,2,test,d619ae5a2fd3bc2956e16bbfacb24683,9b9b2b597b2f3df5
a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG,Potato___Late_blight,Late Blight,2,train,da7644bba12620ccd1c2119f1d4a068e,030d0d736943363c
a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG,Potato___Late_blight,Late Blight,2,test,127848e7fb4e33a556b8c46114d240a4,e7cf993529422488
a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB 4884.JPG,Potato___Late_blight,Late Blight,2,val,fb5bdc31d68017ef90f5aec5a103107f,1c226371313b964c
a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG,Potato___Late_blight,Late Blight,2,train,f3198a8f6325282967d0541e97ff21e3,1f2b593d39238edd
a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013.JPG,Potato___Late_blight,Late Blight,2,train,e3b25893968250fcb62df2258b5d7b41,9c07617561110101
a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB 5117.JPG,Potato___Late_blight,Late Blight,2,test,c686f6345b05e6db2196590d9f4ee616,1816336d67351746
a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG,Potato___Late_blight,Late Blight,2,train,c725074090e737093123b758c6a84f5c,184f4365361a0d40
a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.JPG,Potato___Late_blight,Late Blight,2,train,5e817e1b8367d16e22500ca7dc9335e5,41040e9327272618
a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG,Potato___Late_blight,Late Blight,2,test,0563879833195ffe92e8db3bde16b874,1c67737973564c38
a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB 4076.JPG,Potato___Late_blight,Late Blight,2,val,328c4337913babe3b75550ab9a62c117,1c27530511894130
aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB 2951.JPG,Potato___Late_blight,Late Blight,2,val,687479fbd6ebf80bfa5aa572bece6f4a,98167311bd9bcde7
aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG,Potato___Late_blight,Late Blight,2,train,444102415463ce2c0db755efc9f6b586,0c1213a723471f1e
